,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
tr|E9Q9H0|E9Q9H0_MOUSE,Dlg1,Disks large homolog 1 OS=Mus musculus OX=10090 GN=Dlg1 PE=1 SV=1,6,10.2,10.0,11.0,11.1,10.3,8.2,10.2,8.7,9.6,10.7,0.08453,0.14863
sp|Q8BGD9|IF4B_MOUSE,Eif4b,Eukaryotic translation initiation factor 4B OS=Mus musculus OX=10090 GN=Eif4b PE=1 SV=1,12,10.1,9.0,10.5,9.8,12.1,8.6,9.8,8.6,11.4,10.1,0.46736,0.31202
sp|Q9Z223|MOC2B_MOUSE,Mocs2,Molybdopterin synthase catalytic subunit OS=Mus musculus OX=10090 GN=Mocs2 PE=1 SV=3,1,10.6,12.0,12.6,10.4,7.1,8.4,9.3,10.3,9.7,9.6,0.33491,0.26199
sp|P53395|ODB2_MOUSE,Dbt,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial OS=Mus musculus OX=10090 GN=Dbt PE=1 SV=2",9,11.5,10.8,9.7,8.3,8.9,10.2,10.4,10.6,11.2,8.5,0.68430,0.38876
sp|P51125|ICAL_MOUSE,Cast,Calpastatin OS=Mus musculus OX=10090 GN=Cast PE=1 SV=2,7,10.5,9.1,10.3,11.9,13.9,7.8,8.5,9.5,8.9,9.7,0.04841,0.12955
sp|Q9CXV1|DHSD_MOUSE,Sdhd,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial OS=Mus musculus OX=10090 GN=Sdhd PE=1 SV=2",1,11.4,9.4,9.9,11.6,6.2,11.0,9.6,11.5,10.8,8.6,0.59536,0.35653
sp|Q7TSH2|KPBB_MOUSE,Phkb,Phosphorylase b kinase regulatory subunit beta OS=Mus musculus OX=10090 GN=Phkb PE=1 SV=1,35,9.7,11.6,11.1,11.3,7.8,9.2,10.6,8.8,9.6,10.3,0.46330,0.31057
sp|Q60676|PPP5_MOUSE,Ppp5c,Serine/threonine-protein phosphatase 5 OS=Mus musculus OX=10090 GN=Ppp5c PE=1 SV=3,5,10.6,9.8,9.4,10.2,9.1,9.5,10.3,10.4,10.4,10.4,0.30643,0.25108
tr|A0A286YDF5|A0A286YDF5_MOUSE,Myof,Myoferlin OS=Mus musculus OX=10090 GN=Myof PE=1 SV=1,1,9.8,9.0,12.8,11.4,15.7,6.2,11.1,7.0,8.1,8.8,0.04419,0.12671
tr|A0A0N4SVX9|A0A0N4SVX9_MOUSE,Dysf,Dysferlin OS=Mus musculus OX=10090 GN=Dysf PE=1 SV=1,48,8.8,8.8,8.9,10.6,8.7,9.9,11.2,10.5,10.5,12.2,0.01419,0.09070
sp|Q00493|CBPE_MOUSE,Cpe,Carboxypeptidase E OS=Mus musculus OX=10090 GN=Cpe PE=1 SV=2,1,9.4,11.2,10.0,8.4,9.6,9.0,12.6,8.4,11.2,10.3,0.54507,0.33939
tr|E9QLZ9|E9QLZ9_MOUSE,Enah,Protein enabled homolog OS=Mus musculus OX=10090 GN=Enah PE=1 SV=1,1,7.0,8.6,11.3,11.6,12.0,8.7,10.4,10.0,9.7,10.6,0.83918,0.43819
sp|Q921H9|COA7_MOUSE,Coa7,Cytochrome c oxidase assembly factor 7 OS=Mus musculus OX=10090 GN=Coa7 PE=1 SV=1,2,9.6,10.5,9.4,11.6,9.5,10.0,9.5,10.7,10.2,9.0,0.66204,0.38093
tr|Q3UJB0|Q3UJB0_MOUSE,Sf3b2,"Splicing factor 3b, subunit 2 OS=Mus musculus OX=10090 GN=Sf3b2 PE=1 SV=1",7,10.1,7.5,12.2,12.5,14.0,6.4,9.5,8.8,9.2,9.7,0.09153,0.15174
sp|Q9Z1Q2|ABHGA_MOUSE,Abhd16a,Protein ABHD16A OS=Mus musculus OX=10090 GN=Abhd16a PE=1 SV=3,5,8.4,9.8,10.4,11.2,7.3,10.9,11.1,10.6,9.2,11.1,0.18408,0.19525
sp|Q9Z1Q9|SYVC_MOUSE,Vars,Valine--tRNA ligase OS=Mus musculus OX=10090 GN=Vars PE=1 SV=1,20,9.1,10.1,11.2,12.1,9.0,8.7,10.4,9.0,9.8,10.6,0.45135,0.30622
sp|Q91YP2|NEUL_MOUSE,Nln,"Neurolysin, mitochondrial OS=Mus musculus OX=10090 GN=Nln PE=1 SV=1",3,11.7,9.0,9.7,10.9,10.4,10.4,8.6,10.5,8.7,10.1,0.29164,0.24514
sp|Q8C1A5|THOP1_MOUSE,Thop1,Thimet oligopeptidase OS=Mus musculus OX=10090 GN=Thop1 PE=1 SV=1,10,10.4,10.2,9.9,9.1,9.2,9.5,11.2,9.3,11.1,10.1,0.37264,0.27712
sp|P97927|LAMA4_MOUSE,Lama4,Laminin subunit alpha-4 OS=Mus musculus OX=10090 GN=Lama4 PE=1 SV=2,23,8.7,8.9,12.9,11.0,10.5,7.3,10.8,10.6,8.1,11.0,0.47595,0.31506
sp|Q9Z1Z2|STRAP_MOUSE,Strap,Serine-threonine kinase receptor-associated protein OS=Mus musculus OX=10090 GN=Strap PE=1 SV=2,11,9.9,10.5,10.2,10.0,10.0,9.1,10.0,9.6,10.0,10.6,0.30909,0.25212
tr|F6QC57|F6QC57_MOUSE,Ubr3,E3 ubiquitin-protein ligase UBR3 OS=Mus musculus OX=10090 GN=Ubr3 PE=1 SV=1,2,9.2,4.3,12.4,12.9,8.7,9.7,11.1,9.5,10.8,11.4,0.55505,0.34290
tr|G3UXE9|G3UXE9_MOUSE,Gm8909,Predicted gene 8909 OS=Mus musculus OX=10090 GN=Gm8909 PE=1 SV=1,1,7.0,8.5,13.5,14.2,14.0,7.0,9.8,7.2,8.2,10.5,0.13571,0.17349
sp|P01899|HA11_MOUSE,H2-D1,"H-2 class I histocompatibility antigen, D-B alpha chain OS=Mus musculus OX=10090 GN=H2-D1 PE=1 SV=2",1,5.4,7.7,19.8,15.3,18.6,5.1,8.6,4.4,4.7,10.3,0.08212,0.14748
sp|P01901|HA1B_MOUSE,H2-K1,"H-2 class I histocompatibility antigen, K-B alpha chain OS=Mus musculus OX=10090 GN=H2-K1 PE=1 SV=1",2,5.3,7.6,16.8,15.9,17.6,5.2,9.6,5.0,6.3,10.7,0.11335,0.16262
sp|Q8C0M9|ASGL1_MOUSE,Asrgl1,Isoaspartyl peptidase/L-asparaginase OS=Mus musculus OX=10090 GN=Asrgl1 PE=1 SV=1,7,9.9,9.7,9.6,8.3,8.8,10.6,11.0,10.2,11.3,10.6,0.00537,0.06903
sp|Q61586|GPAT1_MOUSE,Gpam,"Glycerol-3-phosphate acyltransferase 1, mitochondrial OS=Mus musculus OX=10090 GN=Gpam PE=1 SV=2",4,9.2,9.4,10.3,10.8,8.2,9.2,11.0,11.1,10.0,10.8,0.18905,0.19764
sp|Q8CGY8|OGT1_MOUSE,Ogt,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Mus musculus OX=10090 GN=Ogt PE=1 SV=2,6,10.1,11.4,9.2,9.3,9.6,10.5,9.5,9.1,10.2,11.2,0.78413,0.42157
sp|Q3ULD5|MCCB_MOUSE,Mccc2,"Methylcrotonoyl-CoA carboxylase beta chain, mitochondrial OS=Mus musculus OX=10090 GN=Mccc2 PE=1 SV=1",9,10.3,10.4,10.4,9.3,8.1,10.1,10.6,11.1,11.0,8.8,0.34745,0.26693
tr|E9QP99|E9QP99_MOUSE,Golga3,Golgin subfamily A member 3 OS=Mus musculus OX=10090 GN=Golga3 PE=1 SV=1,2,9.4,8.1,10.0,10.9,14.3,9.8,8.7,8.9,10.2,9.8,0.39340,0.28508
sp|Q9DCC4|P5CR3_MOUSE,Pycr3,Pyrroline-5-carboxylate reductase 3 OS=Mus musculus OX=10090 GN=Pycr3 PE=1 SV=2,1,10.0,9.8,14.3,15.0,10.7,9.3,7.8,7.9,6.2,9.0,0.02027,0.10136
sp|Q3UZ39|LRRF1_MOUSE,Lrrfip1,Leucine-rich repeat flightless-interacting protein 1 OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=2,2,8.8,8.7,10.6,10.7,13.0,8.6,10.6,8.2,10.4,10.2,0.43560,0.30033
tr|A0A087WPK3|A0A087WPK3_MOUSE,Lrrfip1,Leucine-rich repeat flightless-interacting protein 1 OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=1,5,9.9,8.7,10.3,9.3,11.5,9.1,11.2,8.1,12.0,9.8,0.90683,0.45736
tr|A0A1L1SSC0|A0A1L1SSC0_MOUSE,Lrrfip2,Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1,1,10.8,8.3,9.7,9.5,10.6,10.2,9.9,9.8,10.5,10.8,0.41148,0.29168
tr|A0A087WNU6|A0A087WNU6_MOUSE,Lrrfip1,Leucine-rich repeat flightless-interacting protein 1 (Fragment) OS=Mus musculus OX=10090 GN=Lrrfip1 PE=1 SV=1,1,10.7,9.7,9.7,9.4,10.8,10.3,11.5,8.2,11.6,8.2,0.91227,0.45885
tr|E9QN52|E9QN52_MOUSE,Lrrfip2,Leucine-rich repeat flightless-interacting protein 2 OS=Mus musculus OX=10090 GN=Lrrfip2 PE=1 SV=1,1,10.2,7.7,9.8,11.0,12.3,9.3,8.3,10.0,10.4,10.9,0.68562,0.38922
sp|Q61033|LAP2A_MOUSE,Tmpo,"Lamina-associated polypeptide 2, isoforms alpha/zeta OS=Mus musculus OX=10090 GN=Tmpo PE=1 SV=4",11,9.4,10.8,10.0,12.1,11.6,8.4,9.3,8.0,9.1,11.3,0.07030,0.14156
sp|Q61029|LAP2B_MOUSE,Tmpo,"Lamina-associated polypeptide 2, isoforms beta/delta/epsilon/gamma OS=Mus musculus OX=10090 GN=Tmpo PE=1 SV=4",4,10.9,10.2,11.6,11.5,12.8,7.1,9.5,8.0,8.8,9.5,0.00195,0.05133
sp|Q9QZ73|DCNL1_MOUSE,Dcun1d1,DCN1-like protein 1 OS=Mus musculus OX=10090 GN=Dcun1d1 PE=2 SV=1,1,11.5,6.9,11.0,11.0,9.7,7.9,11.0,10.5,9.8,10.6,0.94519,0.46766
sp|Q8BZJ7|DCNL2_MOUSE,Dcun1d2,DCN1-like protein 2 OS=Mus musculus OX=10090 GN=Dcun1d2 PE=1 SV=3,5,10.9,9.7,9.9,9.1,7.3,10.8,10.6,10.1,10.0,11.6,0.11133,0.16158
tr|A0A0R4J0Z1|A0A0R4J0Z1_MOUSE,Pdia4,Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=1,7,7.1,7.7,12.6,12.6,15.3,7.8,9.2,7.3,7.9,12.4,0.28071,0.24085
sp|Q68FH4|GALK2_MOUSE,Galk2,N-acetylgalactosamine kinase OS=Mus musculus OX=10090 GN=Galk2 PE=1 SV=1,1,8.4,8.9,13.7,14.2,12.1,7.1,10.0,8.4,7.3,9.9,0.07306,0.14290
sp|Q9JHU4|DYHC1_MOUSE,Dync1h1,Cytoplasmic dynein 1 heavy chain 1 OS=Mus musculus OX=10090 GN=Dync1h1 PE=1 SV=2,57,9.8,9.9,11.1,10.5,9.9,8.3,10.4,9.7,9.6,10.7,0.32863,0.25958
sp|Q01405|SC23A_MOUSE,Sec23a,Protein transport protein Sec23A OS=Mus musculus OX=10090 GN=Sec23a PE=1 SV=2,4,9.0,10.5,10.0,11.2,10.2,9.6,10.8,8.4,10.0,10.3,0.50939,0.32640
sp|Q9D662|SC23B_MOUSE,Sec23b,Protein transport protein Sec23B OS=Mus musculus OX=10090 GN=Sec23b PE=1 SV=1,2,7.6,10.6,14.6,13.5,9.7,7.6,9.7,8.5,7.7,10.4,0.14000,0.17566
sp|P50462|CSRP3_MOUSE,Csrp3,Cysteine and glycine-rich protein 3 OS=Mus musculus OX=10090 GN=Csrp3 PE=1 SV=1,6,16.2,5.5,2.9,6.5,12.9,17.4,5.9,15.2,9.0,8.6,0.48780,0.31916
sp|P97315|CSRP1_MOUSE,Csrp1,Cysteine and glycine-rich protein 1 OS=Mus musculus OX=10090 GN=Csrp1 PE=1 SV=3,3,9.4,8.8,10.3,15.3,14.6,5.1,8.7,9.0,7.9,11.0,0.08147,0.14716
sp|P11930|NUD19_MOUSE,Nudt19,Nucleoside diphosphate-linked moiety X motif 19 OS=Mus musculus OX=10090 GN=Nudt19 PE=1 SV=2,3,9.9,9.4,9.2,9.5,6.8,14.6,10.1,10.7,9.8,9.9,0.09500,0.15315
sp|Q9DBC7|KAP0_MOUSE,Prkar1a,cAMP-dependent protein kinase type I-alpha regulatory subunit OS=Mus musculus OX=10090 GN=Prkar1a PE=1 SV=3,7,9.8,10.9,8.5,11.3,8.6,10.3,9.7,10.7,9.1,11.0,0.59843,0.35753
sp|Q9Z2A9|GGT5_MOUSE,Ggt5,Glutathione hydrolase 5 proenzyme OS=Mus musculus OX=10090 GN=Ggt5 PE=1 SV=2,1,8.5,7.9,12.3,14.7,12.8,6.6,9.5,9.0,8.6,10.1,0.14011,0.17571
sp|Q9CPY7|AMPL_MOUSE,Lap3,Cytosol aminopeptidase OS=Mus musculus OX=10090 GN=Lap3 PE=1 SV=3,14,10.4,9.9,10.5,10.1,9.2,9.1,9.5,10.4,10.1,10.7,0.87781,0.44930
sp|P82198|BGH3_MOUSE,Tgfbi,Transforming growth factor-beta-induced protein ig-h3 OS=Mus musculus OX=10090 GN=Tgfbi PE=1 SV=1,14,9.6,10.0,7.8,9.7,9.5,9.6,13.7,11.6,9.7,8.9,0.20365,0.20501
sp|Q9D823|RL37_MOUSE,Rpl37,60S ribosomal protein L37 OS=Mus musculus OX=10090 GN=Rpl37 PE=3 SV=3,1,12.4,9.9,9.9,9.9,12.9,7.8,5.9,10.2,11.9,9.2,0.15300,0.18178
sp|Q64737|PUR2_MOUSE,Gart,Trifunctional purine biosynthetic protein adenosine-3 OS=Mus musculus OX=10090 GN=Gart PE=1 SV=3,17,10.4,10.5,10.4,9.0,8.7,9.0,10.9,10.3,10.6,10.2,0.42113,0.29509
sp|Q02053|UBA1_MOUSE,Uba1,Ubiquitin-like modifier-activating enzyme 1 OS=Mus musculus OX=10090 GN=Uba1 PE=1 SV=1,32,10.3,9.9,10.4,10.3,9.6,9.0,10.4,9.7,10.4,10.0,0.55738,0.34371
sp|P51660|DHB4_MOUSE,Hsd17b4,Peroxisomal multifunctional enzyme type 2 OS=Mus musculus OX=10090 GN=Hsd17b4 PE=1 SV=3,9,7.7,9.2,10.8,9.7,8.1,11.7,10.7,11.8,9.9,10.5,0.02965,0.11312
sp|P28474|ADHX_MOUSE,Adh5,Alcohol dehydrogenase class-3 OS=Mus musculus OX=10090 GN=Adh5 PE=1 SV=3,16,9.3,10.9,8.9,8.8,7.7,13.3,9.9,10.6,10.1,10.5,0.06028,0.13597
sp|Q99LC5|ETFA_MOUSE,Etfa,"Electron transfer flavoprotein subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Etfa PE=1 SV=2",31,10.4,9.5,8.3,7.8,8.5,12.5,9.6,12.9,11.5,8.8,0.05685,0.13423
sp|Q9QYY9|ADH4_MOUSE,Adh4,Alcohol dehydrogenase 4 OS=Mus musculus OX=10090 GN=Adh4 PE=1 SV=4,1,8.5,10.7,7.5,10.8,8.6,9.9,11.2,11.9,8.7,12.0,0.12996,0.17050
sp|Q8R010|AIMP2_MOUSE,Aimp2,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 OS=Mus musculus OX=10090 GN=Aimp2 PE=1 SV=2,7,10.7,10.8,11.3,10.8,9.1,8.9,9.6,8.7,10.0,10.2,0.05373,0.13263
sp|P63038|CH60_MOUSE,Hspd1,"60 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspd1 PE=1 SV=1",48,9.7,10.3,9.6,10.7,10.0,9.8,9.1,11.5,9.6,9.7,0.78742,0.42259
sp|Q05D44|IF2P_MOUSE,Eif5b,Eukaryotic translation initiation factor 5B OS=Mus musculus OX=10090 GN=Eif5b PE=1 SV=2,7,10.3,9.3,11.2,10.0,11.8,8.0,9.2,8.9,10.2,11.1,0.17317,0.19056
sp|P70168|IMB1_MOUSE,Kpnb1,Importin subunit beta-1 OS=Mus musculus OX=10090 GN=Kpnb1 PE=1 SV=2,15,9.3,8.5,9.8,12.1,10.9,8.3,10.5,9.7,9.3,11.5,0.76884,0.41677
sp|Q6P3A8|ODBB_MOUSE,Bckdhb,"2-oxoisovalerate dehydrogenase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Bckdhb PE=1 SV=2",8,12.0,11.3,8.8,7.4,7.4,13.7,10.2,10.7,10.2,8.4,0.35504,0.27004
sp|Q3TXS7|PSMD1_MOUSE,Psmd1,26S proteasome non-ATPase regulatory subunit 1 OS=Mus musculus OX=10090 GN=Psmd1 PE=1 SV=1,13,10.2,10.3,10.5,9.8,8.7,10.1,10.4,10.0,9.7,10.3,0.57715,0.35047
tr|Q5SUS9|Q5SUS9_MOUSE,Ewsr1,RNA-binding protein EWS OS=Mus musculus OX=10090 GN=Ewsr1 PE=1 SV=1,3,8.5,9.3,11.8,12.5,14.9,8.5,7.6,8.0,9.3,9.8,0.07372,0.14321
sp|P01027|CO3_MOUSE,C3,Complement C3 OS=Mus musculus OX=10090 GN=C3 PE=1 SV=3,39,6.7,10.3,10.9,17.7,16.7,6.8,5.9,6.6,7.1,11.4,0.07764,0.14518
sp|Q8R429|AT2A1_MOUSE,Atp2a1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Mus musculus OX=10090 GN=Atp2a1 PE=1 SV=1,58,9.2,9.7,10.2,8.5,7.4,9.3,12.6,9.9,11.3,11.8,0.03456,0.11842
sp|Q64518|AT2A3_MOUSE,Atp2a3,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Mus musculus OX=10090 GN=Atp2a3 PE=1 SV=3,34,8.8,10.9,9.7,7.6,7.7,9.6,12.4,9.8,11.7,11.7,0.03917,0.12275
sp|O55143|AT2A2_MOUSE,Atp2a2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus OX=10090 GN=Atp2a2 PE=1 SV=2,45,11.4,9.1,8.4,8.7,9.1,11.2,10.9,9.3,10.3,11.6,0.08273,0.14777
sp|Q5ND29|RILP_MOUSE,Rilp,Rab-interacting lysosomal protein OS=Mus musculus OX=10090 GN=Rilp PE=1 SV=1,2,10.0,12.2,10.5,10.8,10.0,9.1,9.9,9.4,9.0,9.1,0.02060,0.10183
sp|O08583|THOC4_MOUSE,Alyref,THO complex subunit 4 OS=Mus musculus OX=10090 GN=Alyref PE=1 SV=3,1,11.3,9.4,10.1,12.4,12.1,7.7,10.5,9.2,7.5,9.9,0.03606,0.11991
sp|Q9D1G3|HHATL_MOUSE,Hhatl,Protein-cysteine N-palmitoyltransferase HHAT-like protein OS=Mus musculus OX=10090 GN=Hhatl PE=1 SV=2,17,7.4,8.5,7.6,8.1,5.4,13.0,13.2,11.3,11.7,13.8,0.00011,0.01649
sp|Q64012|RALY_MOUSE,Raly,RNA-binding protein Raly OS=Mus musculus OX=10090 GN=Raly PE=1 SV=3,1,10.5,10.3,15.4,12.8,14.8,5.3,7.0,7.0,7.0,10.1,0.00358,0.06248
sp|Q61702|ITIH1_MOUSE,Itih1,Inter-alpha-trypsin inhibitor heavy chain H1 OS=Mus musculus OX=10090 GN=Itih1 PE=1 SV=2,9,7.3,8.1,7.6,9.0,12.4,8.4,12.6,10.9,11.0,12.7,0.10806,0.15991
sp|Q61738|ITA7_MOUSE,Itga7,Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=3,12,9.2,8.6,10.6,10.1,8.9,8.7,11.2,10.3,11.4,11.0,0.12988,0.17047
tr|G3X9Q1|G3X9Q1_MOUSE,Itga7,Integrin alpha-7 OS=Mus musculus OX=10090 GN=Itga7 PE=1 SV=1,2,8.4,9.5,9.5,10.4,9.7,9.4,9.9,11.2,10.9,11.2,0.06986,0.14134
sp|P00329|ADH1_MOUSE,Adh1,Alcohol dehydrogenase 1 OS=Mus musculus OX=10090 GN=Adh1 PE=1 SV=2,13,10.7,10.2,9.9,9.1,8.9,9.2,9.6,11.1,9.2,12.0,0.50454,0.32480
sp|Q9WVQ5|MTNB_MOUSE,Apip,Methylthioribulose-1-phosphate dehydratase OS=Mus musculus OX=10090 GN=Apip PE=1 SV=1,10,10.2,10.9,9.9,9.1,9.2,9.5,10.1,10.3,10.8,9.8,0.56927,0.34780
sp|Q99PV0|PRP8_MOUSE,Prpf8,Pre-mRNA-processing-splicing factor 8 OS=Mus musculus OX=10090 GN=Prpf8 PE=1 SV=2,1,8.9,8.9,12.0,14.0,11.7,8.0,9.2,8.6,8.5,10.2,0.08599,0.14931
sp|P09411|PGK1_MOUSE,Pgk1,Phosphoglycerate kinase 1 OS=Mus musculus OX=10090 GN=Pgk1 PE=1 SV=4,52,9.7,10.9,11.1,10.9,9.9,9.4,10.4,8.1,10.1,9.5,0.07406,0.14337
sp|P09405|NUCL_MOUSE,Ncl,Nucleolin OS=Mus musculus OX=10090 GN=Ncl PE=1 SV=2,13,9.6,8.8,11.1,11.4,13.4,8.1,9.0,8.8,9.1,10.5,0.09635,0.15369
sp|P48758|CBR1_MOUSE,Cbr1,Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3,14,9.4,11.0,9.4,9.3,8.1,10.7,10.3,10.9,10.6,10.2,0.07436,0.14350
sp|P16332|MUTA_MOUSE,Mmut,"Methylmalonyl-CoA mutase, mitochondrial OS=Mus musculus OX=10090 GN=Mmut PE=1 SV=2",8,10.6,9.4,9.7,8.5,9.1,10.1,10.3,11.7,11.7,8.9,0.13585,0.17357
sp|Q9QYC0|ADDA_MOUSE,Add1,Alpha-adducin OS=Mus musculus OX=10090 GN=Add1 PE=1 SV=2,2,11.5,9.8,9.5,10.8,13.5,8.1,9.1,10.9,8.8,7.9,0.05239,0.13190
sp|P45952|ACADM_MOUSE,Acadm,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadm PE=1 SV=1",25,10.6,8.7,7.3,6.1,7.4,14.6,10.1,13.7,12.9,8.7,0.02180,0.10344
sp|P84309|ADCY5_MOUSE,Adcy5,Adenylate cyclase type 5 OS=Mus musculus OX=10090 GN=Adcy5 PE=1 SV=2,1,6.3,7.0,5.9,6.6,6.0,13.3,14.0,12.3,14.5,14.2,0.00001,0.00935
sp|P01942|HBA_MOUSE,Hba,Hemoglobin subunit alpha OS=Mus musculus OX=10090 GN=Hba PE=1 SV=2,40,10.5,14.7,10.2,16.7,12.2,10.9,7.5,6.3,6.4,4.4,0.00844,0.07722
tr|Q91VB8|Q91VB8_MOUSE,Hba-a1,Alpha globin 1 OS=Mus musculus OX=10090 GN=Hba-a1 PE=1 SV=1,23,8.9,16.1,7.7,17.8,11.9,13.8,6.6,6.6,6.5,4.3,0.09147,0.15172
sp|Q9EPL9|ACOX3_MOUSE,Acox3,Peroxisomal acyl-coenzyme A oxidase 3 OS=Mus musculus OX=10090 GN=Acox3 PE=1 SV=2,1,8.2,7.5,9.9,9.2,10.4,11.1,11.1,11.4,10.9,10.4,0.01906,0.09953
sp|Q8CAK1|CAF17_MOUSE,Iba57,"Putative transferase CAF17 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Iba57 PE=1 SV=1",1,9.2,11.0,7.6,11.9,7.3,10.5,10.4,13.5,11.8,7.0,0.40082,0.28783
sp|Q8BWF0|SSDH_MOUSE,Aldh5a1,"Succinate-semialdehyde dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh5a1 PE=1 SV=1",9,10.0,9.3,9.7,9.0,9.7,10.7,10.6,11.2,10.7,9.1,0.05703,0.13431
sp|Q9CQW1|YKT6_MOUSE,Ykt6,Synaptobrevin homolog YKT6 OS=Mus musculus OX=10090 GN=Ykt6 PE=1 SV=1,1,7.8,10.7,10.4,11.1,8.3,10.3,10.9,11.0,9.0,10.5,0.41339,0.29236
sp|P51881|ADT2_MOUSE,Slc25a5,ADP/ATP translocase 2 OS=Mus musculus OX=10090 GN=Slc25a5 PE=1 SV=3,4,9.6,8.7,13.0,12.4,12.0,8.5,8.0,9.5,7.8,10.5,0.05511,0.13335
sp|P48962|ADT1_MOUSE,Slc25a4,ADP/ATP translocase 1 OS=Mus musculus OX=10090 GN=Slc25a4 PE=1 SV=4,45,10.0,10.3,9.5,9.7,7.5,11.9,10.0,11.8,9.9,9.4,0.13978,0.17555
sp|Q3V132|ADT4_MOUSE,Slc25a31,ADP/ATP translocase 4 OS=Mus musculus OX=10090 GN=Slc25a31 PE=1 SV=1,8,9.0,11.0,9.9,11.2,6.7,12.2,10.2,10.9,9.6,9.3,0.40351,0.28881
tr|E9QPD7|E9QPD7_MOUSE,Pcx,Pyruvate carboxylase OS=Mus musculus OX=10090 GN=Pcx PE=1 SV=1,24,8.4,9.4,16.6,14.3,10.9,7.8,9.1,7.1,7.2,9.2,0.06567,0.13914
sp|Q91YT0|NDUV1_MOUSE,Ndufv1,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial OS=Mus musculus OX=10090 GN=Ndufv1 PE=1 SV=1",19,10.8,11.0,8.4,8.9,8.0,12.0,9.3,12.2,10.1,9.3,0.22353,0.21512
sp|Q9JHK4|PGTA_MOUSE,Rabggta,Geranylgeranyl transferase type-2 subunit alpha OS=Mus musculus OX=10090 GN=Rabggta PE=1 SV=1,6,9.7,10.7,10.4,10.6,8.8,9.2,10.9,9.6,9.8,10.2,0.80534,0.42809
sp|Q9CQI6|COTL1_MOUSE,Cotl1,Coactosin-like protein OS=Mus musculus OX=10090 GN=Cotl1 PE=1 SV=3,2,5.8,5.2,18.5,18.3,24.0,4.2,7.1,3.9,4.7,8.3,0.07953,0.14617
sp|O70310|NMT1_MOUSE,Nmt1,Glycylpeptide N-tetradecanoyltransferase 1 OS=Mus musculus OX=10090 GN=Nmt1 PE=1 SV=1,7,10.4,10.2,10.0,9.1,10.5,11.0,9.3,9.4,9.6,10.6,0.94671,0.46806
sp|O70311|NMT2_MOUSE,Nmt2,Glycylpeptide N-tetradecanoyltransferase 2 OS=Mus musculus OX=10090 GN=Nmt2 PE=1 SV=1,2,9.5,10.1,9.4,10.9,10.3,10.5,9.6,9.4,9.2,11.2,0.85399,0.44251
sp|Q9WTR5|CAD13_MOUSE,Cdh13,Cadherin-13 OS=Mus musculus OX=10090 GN=Cdh13 PE=1 SV=2,18,10.7,10.0,9.3,9.6,10.7,9.9,9.0,9.5,10.6,10.7,0.77368,0.41830
sp|Q8R5H1|UBP15_MOUSE,Usp15,Ubiquitin carboxyl-terminal hydrolase 15 OS=Mus musculus OX=10090 GN=Usp15 PE=1 SV=1,22,10.7,10.5,10.3,10.3,9.6,8.7,10.1,9.6,10.0,10.3,0.15584,0.18307
sp|P35123|UBP4_MOUSE,Usp4,Ubiquitin carboxyl-terminal hydrolase 4 OS=Mus musculus OX=10090 GN=Usp4 PE=1 SV=3,4,9.1,11.8,10.7,10.4,8.3,9.5,10.1,9.2,10.0,11.1,0.90805,0.45770
sp|O88685|PRS6A_MOUSE,Psmc3,26S proteasome regulatory subunit 6A OS=Mus musculus OX=10090 GN=Psmc3 PE=1 SV=2,16,10.5,11.0,9.9,9.0,9.9,9.9,9.7,9.6,10.5,10.0,0.80832,0.42899
