,,,,Scaled Abundance (Sum of each row=100),,,,,,,,,,,
Protein.Id,Gene.Symbol,Description,Number.of.peptides,Young 1,Young 2,Young 3,Young 4,Young 5,Old 1,Old 2,Old 3,Old 4,Old 5,t.pvalue,t.qvalue
tr|E9Q4U7|E9Q4U7_MOUSE,Diaph2,Protein diaphanous homolog 2 OS=Mus musculus OX=10090 GN=Diaph2 PE=1 SV=1,5,10.6,11.2,10.4,9.6,8.8,9.3,9.0,9.8,10.5,10.9,0.71428,0.64210
sp|Q9DCE5|PK1IP_MOUSE,Pak1ip1,p21-activated protein kinase-interacting protein 1 OS=Mus musculus OX=10090 GN=Pak1ip1 PE=1 SV=2,3,11.4,10.4,10.9,9.9,8.9,9.7,9.1,9.3,9.8,10.6,0.28965,0.47079
sp|P49722|PSA2_MOUSE,Psma2,Proteasome subunit alpha type-2 OS=Mus musculus OX=10090 GN=Psma2 PE=1 SV=3,9,8.6,12.0,8.3,10.6,9.7,10.5,10.5,10.6,9.1,10.0,0.73115,0.64745
sp|Q78JE5|FBX22_MOUSE,Fbxo22,F-box only protein 22 OS=Mus musculus OX=10090 GN=Fbxo22 PE=1 SV=2,8,8.4,11.4,7.7,9.7,10.9,11.2,11.4,11.2,9.3,8.9,0.38692,0.51694
sp|Q8VHR5|P66B_MOUSE,Gatad2b,Transcriptional repressor p66-beta OS=Mus musculus OX=10090 GN=Gatad2b PE=1 SV=1,5,11.8,9.1,12.5,9.6,8.0,9.4,7.5,9.2,11.1,11.8,0.72808,0.64649
sp|Q0VBD0|ITB8_MOUSE,Itgb8,Integrin beta-8 OS=Mus musculus OX=10090 GN=Itgb8 PE=1 SV=1,7,10.1,9.3,11.0,9.9,8.5,10.1,9.5,10.3,10.5,10.8,0.33951,0.49650
sp|Q8R0N6|HOT_MOUSE,Adhfe1,"Hydroxyacid-oxoacid transhydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Adhfe1 PE=1 SV=2",24,10.6,10.3,10.9,10.9,10.2,9.6,9.4,9.4,9.6,9.1,0.00038,0.03895
sp|Q9D0M3|CY1_MOUSE,Cyc1,"Cytochrome c1, heme protein, mitochondrial OS=Mus musculus OX=10090 GN=Cyc1 PE=1 SV=1",16,8.7,10.9,7.1,11.6,11.2,12.0,10.9,10.4,7.5,10.0,0.83499,0.67714
sp|P97770|THUM3_MOUSE,Thumpd3,THUMP domain-containing protein 3 OS=Mus musculus OX=10090 GN=Thumpd3 PE=1 SV=1,2,12.5,11.9,10.9,8.0,8.3,7.9,9.7,10.1,11.6,9.1,0.58794,0.59873
sp|Q8BGI4|FA13A_MOUSE,Fam13a,Protein FAM13A OS=Mus musculus OX=10090 GN=Fam13a PE=1 SV=1,1,11.0,8.7,10.7,11.3,8.8,9.0,9.6,8.6,10.5,11.7,0.75219,0.65390
sp|Q8K2H3|FA13B_MOUSE,Fam13b,Protein FAM13B OS=Mus musculus OX=10090 GN=Fam13b PE=1 SV=1,2,12.4,11.3,13.9,9.5,10.2,8.7,8.6,7.7,9.0,8.7,0.01786,0.16029
sp|Q8C9B9|DIDO1_MOUSE,Dido1,Death-inducer obliterator 1 OS=Mus musculus OX=10090 GN=Dido1 PE=1 SV=4,1,11.6,9.3,11.5,10.7,8.5,8.2,8.7,9.4,10.7,11.4,0.47854,0.55643
tr|B2RQG2|B2RQG2_MOUSE,Phf3,PHD finger protein 3 OS=Mus musculus OX=10090 GN=Phf3 PE=1 SV=1,5,11.0,9.3,11.4,10.3,8.8,9.8,8.8,8.6,10.6,11.4,0.66127,0.62434
sp|Q9DBE9|SPB1_MOUSE,Ftsj3,pre-rRNA processing protein FTSJ3 OS=Mus musculus OX=10090 GN=Ftsj3 PE=1 SV=1,2,11.1,11.3,11.2,9.6,8.7,8.1,9.1,8.6,10.7,11.6,0.38690,0.51693
sp|Q8VCC8|RPGF3_MOUSE,Rapgef3,Rap guanine nucleotide exchange factor 3 OS=Mus musculus OX=10090 GN=Rapgef3 PE=1 SV=2,4,9.0,10.7,7.7,9.3,8.3,11.5,10.3,12.2,10.8,10.2,0.01546,0.15169
tr|D3YU22|D3YU22_MOUSE,Limch1,LIM and calponin homology domains-containing protein 1 OS=Mus musculus OX=10090 GN=Limch1 PE=1 SV=1,8,12.2,9.9,12.3,9.7,7.9,8.7,8.8,9.3,10.8,10.3,0.40140,0.52329
sp|Q9JKR6|HYOU1_MOUSE,Hyou1,Hypoxia up-regulated protein 1 OS=Mus musculus OX=10090 GN=Hyou1 PE=1 SV=1,24,11.2,10.0,11.7,10.4,12.4,8.3,8.4,8.1,10.0,9.4,0.00381,0.08526
sp|Q8BGA8|ACSM5_MOUSE,Acsm5,"Acyl-coenzyme A synthetase ACSM5, mitochondrial OS=Mus musculus OX=10090 GN=Acsm5 PE=1 SV=1",26,10.5,10.6,10.2,9.3,9.9,10.7,10.8,9.9,9.3,8.8,0.68890,0.63375
sp|Q3UNX5|ACSM3_MOUSE,Acsm3,"Acyl-coenzyme A synthetase ACSM3, mitochondrial OS=Mus musculus OX=10090 GN=Acsm3 PE=1 SV=2",34,14.2,14.2,13.6,10.5,11.0,8.0,9.2,5.7,5.4,8.1,0.00113,0.05613
sp|Q9Z2W1|STK25_MOUSE,Stk25,Serine/threonine-protein kinase 25 OS=Mus musculus OX=10090 GN=Stk25 PE=1 SV=2,1,10.9,10.9,11.7,13.4,8.6,8.7,8.4,8.6,11.3,7.6,0.06365,0.26994
sp|Q99KH8|STK24_MOUSE,Stk24,Serine/threonine-protein kinase 24 OS=Mus musculus OX=10090 GN=Stk24 PE=1 SV=1,14,10.7,9.1,10.5,9.8,9.0,9.4,9.6,9.9,11.7,10.2,0.53393,0.57834
sp|Q8BMF4|ODP2_MOUSE,Dlat,"Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Mus musculus OX=10090 GN=Dlat PE=1 SV=2",36,11.6,9.3,12.1,10.7,10.0,9.1,9.0,8.9,10.6,8.8,0.05292,0.25260
sp|Q5NCX5|NEUL4_MOUSE,Neurl4,Neuralized-like protein 4 OS=Mus musculus OX=10090 GN=Neurl4 PE=1 SV=1,1,7.5,8.7,6.5,6.2,10.9,15.7,13.4,14.7,8.5,7.9,0.06616,0.27421
sp|O35969|GAMT_MOUSE,Gamt,Guanidinoacetate N-methyltransferase OS=Mus musculus OX=10090 GN=Gamt PE=1 SV=1,5,7.4,7.5,7.7,10.2,15.8,10.6,10.3,11.1,8.9,10.4,0.76766,0.65849
tr|A0A1Y7VL34|A0A1Y7VL34_MOUSE,Dtna,Dystrobrevin OS=Mus musculus OX=10090 GN=Dtna PE=1 SV=1,1,13.9,10.7,10.8,8.9,9.8,7.9,9.0,8.4,11.6,9.1,0.16907,0.38795
sp|O70585|DTNB_MOUSE,Dtnb,Dystrobrevin beta OS=Mus musculus OX=10090 GN=Dtnb PE=1 SV=3,2,7.5,9.9,6.9,8.0,12.3,12.5,12.9,13.0,8.1,9.0,0.16984,0.38852
sp|Q9JIX8|ACINU_MOUSE,Acin1,Apoptotic chromatin condensation inducer in the nucleus OS=Mus musculus OX=10090 GN=Acin1 PE=1 SV=3,23,12.1,8.5,12.3,9.7,8.2,9.0,8.5,8.8,11.9,11.1,0.79035,0.66501
sp|Q921N6|DDX27_MOUSE,Ddx27,Probable ATP-dependent RNA helicase DDX27 OS=Mus musculus OX=10090 GN=Ddx27 PE=1 SV=3,1,10.1,9.6,10.5,12.5,8.0,10.0,7.3,9.9,9.8,12.4,0.84417,0.67952
sp|P97300|NPTN_MOUSE,Nptn,Neuroplastin OS=Mus musculus OX=10090 GN=Nptn PE=1 SV=3,6,10.2,10.2,11.5,10.7,9.1,9.3,9.1,9.5,10.8,9.6,0.22953,0.43348
sp|Q32NY4|CNNM3_MOUSE,Cnnm3,Metal transporter CNNM3 OS=Mus musculus OX=10090 GN=Cnnm3 PE=1 SV=2,3,9.5,12.0,8.1,7.6,10.6,11.7,13.1,11.0,7.0,9.2,0.54567,0.58285
sp|Q69ZF7|CNNM4_MOUSE,Cnnm4,Metal transporter CNNM4 OS=Mus musculus OX=10090 GN=Cnnm4 PE=1 SV=2,2,9.8,10.6,10.5,11.1,10.1,9.0,10.6,9.6,9.2,9.5,0.04860,0.24437
sp|Q8R3N6|THOC1_MOUSE,Thoc1,THO complex subunit 1 OS=Mus musculus OX=10090 GN=Thoc1 PE=1 SV=1,6,10.9,9.8,10.4,9.9,8.6,9.3,8.9,9.7,11.0,11.5,0.81537,0.67192
sp|Q9CRB2|NHP2_MOUSE,Nhp2,H/ACA ribonucleoprotein complex subunit 2 OS=Mus musculus OX=10090 GN=Nhp2 PE=1 SV=1,3,11.2,11.2,11.7,9.8,8.4,9.3,8.2,8.6,11.3,10.4,0.32059,0.48722
sp|Q7TSG2|CTDP1_MOUSE,Ctdp1,RNA polymerase II subunit A C-terminal domain phosphatase OS=Mus musculus OX=10090 GN=Ctdp1 PE=1 SV=1,4,11.1,9.4,11.1,9.2,8.7,9.2,9.1,9.0,12.6,10.5,0.84460,0.67963
tr|A0A087WR45|A0A087WR45_MOUSE,Prob1,Proline-rich basic protein 1 OS=Mus musculus OX=10090 GN=Prob1 PE=1 SV=1,1,12.1,8.6,11.2,11.1,7.1,10.2,8.5,8.4,9.7,13.1,0.99488,0.71420
sp|Q9QZR0|RNF25_MOUSE,Rnf25,E3 ubiquitin-protein ligase RNF25 OS=Mus musculus OX=10090 GN=Rnf25 PE=1 SV=2,5,11.8,9.8,13.6,9.8,8.4,8.7,8.0,8.7,11.8,9.5,0.27839,0.46455
sp|Q8VC19|HEM1_MOUSE,Alas1,"5-aminolevulinate synthase, nonspecific, mitochondrial OS=Mus musculus OX=10090 GN=Alas1 PE=1 SV=2",1,11.6,7.1,10.0,8.7,10.8,9.9,7.6,10.6,10.8,13.0,0.53075,0.57710
tr|A0A0R4J0T8|A0A0R4J0T8_MOUSE,Arfgap3,ADP-ribosylation factor GTPase-activating protein 3 OS=Mus musculus OX=10090 GN=Arfgap3 PE=1 SV=1,13,10.8,11.4,11.6,11.8,10.7,8.1,8.1,8.1,9.2,10.2,0.00163,0.06228
tr|B2RQR2|B2RQR2_MOUSE,Mpdz,Mpdz protein OS=Mus musculus OX=10090 GN=Mpdz PE=1 SV=1,2,11.1,9.5,11.4,9.7,9.8,9.9,9.4,9.8,10.5,8.8,0.23158,0.43489
sp|Q63ZW7|INADL_MOUSE,Patj,InaD-like protein OS=Mus musculus OX=10090 GN=Patj PE=1 SV=2,20,11.9,10.3,11.7,9.8,8.3,9.5,9.0,9.1,10.6,9.8,0.32340,0.48865
sp|Q9D819|IPYR_MOUSE,Ppa1,Inorganic pyrophosphatase OS=Mus musculus OX=10090 GN=Ppa1 PE=1 SV=1,18,11.0,8.2,11.3,11.5,9.1,9.8,8.0,9.7,10.7,10.7,0.59523,0.60133
sp|Q9QZR9|CO4A4_MOUSE,Col4a4,Collagen alpha-4(IV) chain OS=Mus musculus OX=10090 GN=Col4a4 PE=2 SV=1,5,2.2,44.6,4.9,12.0,2.9,7.3,8.5,6.7,4.9,6.2,0.45650,0.54701
sp|Q9D0S9|HINT2_MOUSE,Hint2,"Histidine triad nucleotide-binding protein 2, mitochondrial OS=Mus musculus OX=10090 GN=Hint2 PE=1 SV=1",14,10.0,10.3,8.4,8.8,9.1,12.4,11.2,11.2,8.9,9.8,0.09511,0.31562
sp|E9Q634|MYO1E_MOUSE,Myo1e,Unconventional myosin-Ie OS=Mus musculus OX=10090 GN=Myo1e PE=1 SV=1,5,9.7,9.7,9.8,9.0,10.2,9.8,11.0,10.6,10.3,10.0,0.04616,0.23959
sp|Q8R2H9|PHOP1_MOUSE,Phospho1,Phosphoethanolamine/phosphocholine phosphatase OS=Mus musculus OX=10090 GN=Phospho1 PE=1 SV=1,1,7.7,10.1,7.1,10.8,10.0,11.7,13.1,11.4,8.8,9.3,0.15025,0.37302
sp|O88271|CFDP1_MOUSE,Cfdp1,Craniofacial development protein 1 OS=Mus musculus OX=10090 GN=Cfdp1 PE=1 SV=1,5,11.8,9.2,12.2,8.8,8.0,9.4,8.4,9.0,11.4,11.6,0.95565,0.70591
sp|Q8R554|OTU7A_MOUSE,Otud7a,OTU domain-containing protein 7A OS=Mus musculus OX=10090 GN=Otud7a PE=1 SV=1,2,10.4,10.8,10.5,10.4,8.0,9.2,8.9,9.9,10.7,11.1,0.94053,0.70259
sp|Q9ET01|PYGL_MOUSE,Pygl,"Glycogen phosphorylase, liver form OS=Mus musculus OX=10090 GN=Pygl PE=1 SV=4",24,9.2,10.6,8.3,11.9,9.9,10.4,10.6,10.5,8.9,9.7,0.94431,0.70343
sp|Q8CI94|PYGB_MOUSE,Pygb,"Glycogen phosphorylase, brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3",27,8.7,10.1,7.6,9.6,10.7,10.6,12.0,11.6,9.5,9.6,0.10941,0.33315
sp|Q9WUB3|PYGM_MOUSE,Pygm,"Glycogen phosphorylase, muscle form OS=Mus musculus OX=10090 GN=Pygm PE=1 SV=3",17,8.6,11.7,7.3,9.7,9.9,11.0,11.4,12.0,9.1,9.3,0.26840,0.45872
sp|Q921S7|RM37_MOUSE,Mrpl37,"39S ribosomal protein L37, mitochondrial OS=Mus musculus OX=10090 GN=Mrpl37 PE=1 SV=1",13,9.5,9.9,8.5,9.0,9.9,11.7,11.3,10.4,9.6,10.3,0.02542,0.18605
sp|O89020|AFAM_MOUSE,Afm,Afamin OS=Mus musculus OX=10090 GN=Afm PE=1 SV=2,23,9.1,7.3,6.5,5.5,6.4,13.6,12.6,12.4,16.3,10.1,0.00163,0.06225
sp|Q8BHZ4|ZN592_MOUSE,Znf592,Zinc finger protein 592 OS=Mus musculus OX=10090 GN=Znf592 PE=1 SV=3,1,11.1,9.7,11.6,9.6,7.7,10.3,10.0,10.1,9.8,10.1,0.87786,0.68799
sp|Q61838|PZP_MOUSE,Pzp,Pregnancy zone protein OS=Mus musculus OX=10090 GN=Pzp PE=1 SV=3,52,7.3,9.2,5.5,6.1,8.8,13.1,14.8,12.1,14.1,9.0,0.00384,0.08556
sp|Q8BGM7|AAKG3_MOUSE,Prkag3,5'-AMP-activated protein kinase subunit gamma-3 OS=Mus musculus OX=10090 GN=Prkag3 PE=1 SV=1,1,7.2,12.0,7.0,8.7,11.6,11.5,12.6,11.4,7.8,10.2,0.32741,0.49065
sp|O54950|AAKG1_MOUSE,Prkag1,5'-AMP-activated protein kinase subunit gamma-1 OS=Mus musculus OX=10090 GN=Prkag1 PE=1 SV=2,6,7.5,12.1,7.1,9.5,11.0,11.2,12.1,11.9,8.0,9.5,0.40206,0.52360
sp|Q91WG5|AAKG2_MOUSE,Prkag2,5'-AMP-activated protein kinase subunit gamma-2 OS=Mus musculus OX=10090 GN=Prkag2 PE=1 SV=2,4,9.5,10.3,8.5,8.9,9.1,10.9,10.3,11.2,10.2,11.2,0.00502,0.09692
tr|A2A5S3|A2A5S3_MOUSE,Stau1,Double-stranded RNA-binding protein Staufen homolog 1 OS=Mus musculus OX=10090 GN=Stau1 PE=1 SV=1,6,10.7,8.8,12.1,10.0,8.1,9.4,9.6,9.7,11.0,10.6,0.91750,0.69739
tr|Q9DBE7|Q9DBE7_MOUSE,Stau1,Double-stranded RNA-binding protein Staufen homolog 1 OS=Mus musculus OX=10090 GN=Stau1 PE=1 SV=1,1,10.7,12.0,12.6,9.2,9.4,9.7,8.6,6.8,10.3,10.8,0.15126,0.37389
tr|A0A140LHG7|A0A140LHG7_MOUSE,Med25,Mediator of RNA polymerase II transcription subunit 25 OS=Mus musculus OX=10090 GN=Med25 PE=1 SV=1,3,10.8,10.6,11.3,10.6,9.3,9.7,8.8,8.8,9.8,10.3,0.04652,0.24032
sp|Q99JR8|SMRD2_MOUSE,Smarcd2,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Mus musculus OX=10090 GN=Smarcd2 PE=1 SV=2,4,10.7,10.5,9.5,10.1,9.6,10.1,9.6,9.1,10.4,10.4,0.69487,0.63575
sp|Q8BP71|RFOX2_MOUSE,Rbfox2,RNA binding protein fox-1 homolog 2 OS=Mus musculus OX=10090 GN=Rbfox2 PE=1 SV=2,1,8.8,10.7,10.4,13.4,9.9,9.0,9.0,9.6,7.4,11.8,0.26105,0.45426
sp|P48453|PP2BB_MOUSE,Ppp3cb,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform OS=Mus musculus OX=10090 GN=Ppp3cb PE=1 SV=2,5,7.6,11.7,7.1,9.9,11.6,10.6,13.0,11.5,7.6,9.3,0.55793,0.58756
sp|P63328|PP2BA_MOUSE,Ppp3ca,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp3ca PE=1 SV=1,2,9.6,11.5,10.0,10.3,8.4,10.0,8.9,10.5,9.2,11.5,0.94368,0.70329
sp|Q925F2|ESAM_MOUSE,Esam,Endothelial cell-selective adhesion molecule OS=Mus musculus OX=10090 GN=Esam PE=1 SV=1,12,10.7,9.6,9.2,9.6,9.2,9.9,10.4,10.3,10.4,10.8,0.05985,0.26425
tr|A2A5Y6|A2A5Y6_MOUSE,Mapt,Microtubule-associated protein OS=Mus musculus OX=10090 GN=Mapt PE=1 SV=1,23,11.9,9.4,14.0,11.1,8.1,8.5,7.7,8.5,11.5,9.4,0.19222,0.40653
tr|B1AQW2|B1AQW2_MOUSE,Mapt,Microtubule-associated protein OS=Mus musculus OX=10090 GN=Mapt PE=1 SV=1,2,9.3,9.3,9.6,22.5,8.3,6.6,8.6,6.2,13.5,6.1,0.28081,0.46592
sp|Q99P88|NU155_MOUSE,Nup155,Nuclear pore complex protein Nup155 OS=Mus musculus OX=10090 GN=Nup155 PE=1 SV=1,9,7.8,11.2,7.4,9.6,11.0,12.0,11.4,11.7,8.4,9.6,0.27441,0.46226
tr|G5E8C3|G5E8C3_MOUSE,Gprc5a,"G protein-coupled receptor, family C, group 5, member A OS=Mus musculus OX=10090 GN=Gprc5a PE=1 SV=1",2,13.5,8.8,10.7,11.1,6.3,9.1,8.2,9.0,12.0,11.3,0.91008,0.69567
sp|Q9JLV1|BAG3_MOUSE,Bag3,BAG family molecular chaperone regulator 3 OS=Mus musculus OX=10090 GN=Bag3 PE=1 SV=2,9,11.7,7.9,12.4,9.3,9.4,9.3,8.8,8.3,12.5,10.5,0.81219,0.67105
sp|P59222|SREC2_MOUSE,Scarf2,Scavenger receptor class F member 2 OS=Mus musculus OX=10090 GN=Scarf2 PE=1 SV=1,1,10.7,9.3,11.0,9.2,9.5,10.3,8.2,8.6,10.4,12.8,0.94361,0.70328
tr|V9GXM1|V9GXM1_MOUSE,Arfgap1,ADP-ribosylation factor GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Arfgap1 PE=1 SV=1,6,10.2,10.9,10.0,8.9,10.1,10.3,10.5,9.8,10.2,9.3,0.95303,0.70534
tr|E9QAU4|E9QAU4_MOUSE,Etl4,Enhancer trap locus 4 OS=Mus musculus OX=10090 GN=Etl4 PE=1 SV=1,8,11.9,10.7,10.9,10.4,8.9,8.8,8.0,9.2,10.7,10.6,0.16807,0.38722
sp|Q3UHC7|DAB2P_MOUSE,Dab2ip,Disabled homolog 2-interacting protein OS=Mus musculus OX=10090 GN=Dab2ip PE=1 SV=1,4,11.4,9.5,11.6,9.7,7.7,9.2,9.0,9.4,11.3,11.1,0.97457,0.70997
sp|F6SEU4|SYGP1_MOUSE,Syngap1,Ras/Rap GTPase-activating protein SynGAP OS=Mus musculus OX=10090 GN=Syngap1 PE=1 SV=2,1,10.4,11.4,8.9,9.1,9.5,11.8,8.9,10.3,9.6,10.1,0.67956,0.63057
tr|E9PW37|E9PW37_MOUSE,Rasal2,RAS protein activator-like 2 OS=Mus musculus OX=10090 GN=Rasal2 PE=1 SV=1,2,9.5,11.2,8.5,10.5,10.1,9.9,9.9,11.3,9.4,9.7,0.93470,0.70129
sp|Q5U4C3|SFR19_MOUSE,Scaf1,"Splicing factor, arginine/serine-rich 19 OS=Mus musculus OX=10090 GN=Scaf1 PE=1 SV=1",5,11.8,9.5,10.7,10.9,7.6,9.3,9.0,9.3,11.5,10.3,0.79893,0.66741
sp|Q3TJD7|PDLI7_MOUSE,Pdlim7,PDZ and LIM domain protein 7 OS=Mus musculus OX=10090 GN=Pdlim7 PE=1 SV=1,11,10.6,8.5,10.3,9.1,8.2,9.7,9.7,10.6,13.5,9.7,0.17789,0.39476
sp|P47199|QOR_MOUSE,Cryz,Quinone oxidoreductase OS=Mus musculus OX=10090 GN=Cryz PE=1 SV=1,29,10.3,9.7,10.0,9.7,9.8,11.1,9.3,10.4,9.9,9.8,0.52866,0.57628
sp|P56873|SSA27_MOUSE,Sssca1,Sjoegren syndrome/scleroderma autoantigen 1 homolog OS=Mus musculus OX=10090 GN=Sssca1 PE=1 SV=1,7,12.5,7.1,12.7,8.3,9.5,9.4,9.6,8.9,11.3,10.6,0.96199,0.70728
tr|E9Q6R7|E9Q6R7_MOUSE,Utrn,Utrophin OS=Mus musculus OX=10090 GN=Utrn PE=1 SV=1,53,11.4,9.2,9.8,9.7,9.0,9.4,9.8,9.7,11.9,10.1,0.60938,0.60626
sp|P11531|DMD_MOUSE,Dmd,Dystrophin OS=Mus musculus OX=10090 GN=Dmd PE=1 SV=3,8,9.5,9.8,9.0,9.3,10.4,11.3,10.3,10.6,9.6,10.3,0.06272,0.26859
sp|P70697|DCUP_MOUSE,Urod,Uroporphyrinogen decarboxylase OS=Mus musculus OX=10090 GN=Urod PE=1 SV=2,10,9.3,8.2,7.7,8.9,10.5,11.3,11.9,11.4,10.5,10.3,0.00667,0.10886
sp|Q921T2|TOIP1_MOUSE,Tor1aip1,Torsin-1A-interacting protein 1 OS=Mus musculus OX=10090 GN=Tor1aip1 PE=1 SV=3,15,9.7,10.0,9.6,10.4,8.6,10.1,9.5,10.4,10.9,10.8,0.14392,0.36744
tr|E9PWW2|E9PWW2_MOUSE,Tor1aip1,Torsin-1A-interacting protein 1 OS=Mus musculus OX=10090 GN=Tor1aip1 PE=1 SV=1,2,10.9,8.2,10.8,9.6,9.3,9.6,10.1,10.4,11.3,9.8,0.42333,0.53312
sp|Q8BYU6|TOIP2_MOUSE,Tor1aip2,Torsin-1A-interacting protein 2 OS=Mus musculus OX=10090 GN=Tor1aip2 PE=1 SV=1,7,10.9,9.9,11.3,10.2,8.3,9.9,8.8,9.7,10.5,10.6,0.72253,0.64474
sp|Q8C547|HTR5B_MOUSE,Heatr5b,HEAT repeat-containing protein 5B OS=Mus musculus OX=10090 GN=Heatr5b PE=1 SV=3,17,9.8,10.2,9.3,10.4,10.0,10.5,9.8,10.8,9.6,9.7,0.59671,0.60185
sp|Q5PRF0|HTR5A_MOUSE,Heatr5a,HEAT repeat-containing protein 5A OS=Mus musculus OX=10090 GN=Heatr5a PE=1 SV=2,1,11.7,9.7,10.0,8.8,8.3,9.3,8.8,10.5,11.7,11.2,0.47687,0.55574
tr|A6ZI46|A6ZI46_MOUSE,Aldoart1,Fructose-bisphosphate aldolase OS=Mus musculus OX=10090 GN=Aldoart1 PE=1 SV=1,31,10.1,9.8,10.2,10.2,9.3,10.2,8.5,10.5,9.6,11.7,0.71413,0.64205
tr|A6ZI44|A6ZI44_MOUSE,Aldoa,Fructose-bisphosphate aldolase OS=Mus musculus OX=10090 GN=Aldoa PE=1 SV=1,22,9.7,8.2,9.5,9.8,9.7,10.0,9.9,10.0,10.4,12.8,0.09809,0.31949
sp|P05063|ALDOC_MOUSE,Aldoc,Fructose-bisphosphate aldolase C OS=Mus musculus OX=10090 GN=Aldoc PE=1 SV=4,6,9.7,9.3,9.0,8.5,7.5,9.9,10.5,12.1,9.4,14.1,0.04457,0.23631
sp|Q91Y97|ALDOB_MOUSE,Aldob,Fructose-bisphosphate aldolase B OS=Mus musculus OX=10090 GN=Aldob PE=1 SV=3,47,10.7,10.3,11.0,10.3,9.4,9.9,8.9,9.7,9.5,10.2,0.09393,0.31404
tr|A0A0G2JGL0|A0A0G2JGL0_MOUSE,Ube2d3,Ubiquitin-conjugating enzyme E2 D3 OS=Mus musculus OX=10090 GN=Ube2d3 PE=1 SV=1,1,6.8,11.0,6.6,8.7,12.0,13.3,15.0,11.3,5.8,9.4,0.34955,0.50115
sp|Q9JIG7|CCD22_MOUSE,Ccdc22,Coiled-coil domain-containing protein 22 OS=Mus musculus OX=10090 GN=Ccdc22 PE=1 SV=1,15,10.5,10.4,10.3,11.3,9.1,8.8,9.8,9.3,10.8,9.7,0.21975,0.42655
tr|A2API8|A2API8_MOUSE,Akap2,A-kinase anchor protein 2 OS=Mus musculus OX=10090 GN=Akap2 PE=1 SV=1,25,11.4,9.4,12.1,11.5,8.6,8.4,8.5,8.6,11.2,10.3,0.20749,0.41792
sp|Q9Z0P4|PALM_MOUSE,Palm,Paralemmin-1 OS=Mus musculus OX=10090 GN=Palm PE=1 SV=1,11,10.9,10.1,11.9,11.0,7.5,9.7,7.8,9.6,10.6,10.9,0.57862,0.59534
tr|A0A1W2P879|A0A1W2P879_MOUSE,Palm,Paralemmin-1 (Fragment) OS=Mus musculus OX=10090 GN=Palm PE=1 SV=1,2,11.2,7.7,11.2,12.2,8.3,9.2,9.5,8.2,13.0,9.6,0.85057,0.68117
sp|Q8BR92|PALM2_MOUSE,Palm2,Paralemmin-2 OS=Mus musculus OX=10090 GN=Palm2 PE=1 SV=1,2,11.1,9.7,9.5,10.9,8.1,9.8,8.1,9.3,12.0,11.5,0.75172,0.65376
sp|P59470|RPC2_MOUSE,Polr3b,DNA-directed RNA polymerase III subunit RPC2 OS=Mus musculus OX=10090 GN=Polr3b PE=1 SV=2,1,12.9,5.4,12.1,4.7,12.1,12.4,8.5,10.8,7.5,13.5,0.62967,0.61354
sp|O88307|SORL_MOUSE,Sorl1,Sortilin-related receptor OS=Mus musculus OX=10090 GN=Sorl1 PE=1 SV=3,17,9.0,10.8,9.1,10.3,10.2,10.1,10.6,10.8,9.2,10.0,0.58339,0.59708
tr|G3X9Q0|G3X9Q0_MOUSE,Mbnl1,"Muscleblind-like 1 (Drosophila), isoform CRA_a OS=Mus musculus OX=10090 GN=Mbnl1 PE=1 SV=1",3,10.0,10.0,10.0,11.3,7.7,9.5,7.8,9.8,13.1,10.9,0.69316,0.63518
tr|A0A0A6YVV8|A0A0A6YVV8_MOUSE,Mbnl1,Muscleblind-like protein 1 OS=Mus musculus OX=10090 GN=Mbnl1 PE=1 SV=1,5,12.0,5.5,12.2,7.5,9.3,9.9,9.4,9.7,13.0,11.5,0.37800,0.51337
sp|Q921G7|ETFD_MOUSE,Etfdh,"Electron transfer flavoprotein-ubiquinone oxidoreductase, mitochondrial OS=Mus musculus OX=10090 GN=Etfdh PE=1 SV=1",42,10.8,9.8,11.7,10.2,10.3,9.1,9.8,9.2,9.7,9.4,0.02946,0.19844
sp|P62911|RL32_MOUSE,Rpl32,60S ribosomal protein L32 OS=Mus musculus OX=10090 GN=Rpl32 PE=1 SV=2,10,11.5,8.5,10.7,10.3,10.5,9.4,8.7,8.8,11.0,10.5,0.38668,0.51685
sp|O08528|HXK2_MOUSE,Hk2,Hexokinase-2 OS=Mus musculus OX=10090 GN=Hk2 PE=1 SV=1,2,12.1,6.7,6.4,18.2,11.3,10.8,8.8,9.0,8.9,7.8,0.43874,0.53964
sp|P17710|HXK1_MOUSE,Hk1,Hexokinase-1 OS=Mus musculus OX=10090 GN=Hk1 PE=1 SV=3,42,9.7,10.1,9.3,10.5,9.9,10.0,10.1,11.2,8.8,10.5,0.65926,0.62368
